user_id,book_id
33539,1088
34900,141
33539,141
34900,886
2512,2060
49527,9959
9266,141
24464,9547
49403,886
31166,1514
29680,858
8482,143
8482,3432
20283,313
17787,352
8482,678
26901,3447
14667,2872
13873,7402
13783,921
40577,5645
11521,143
11521,458
11521,668
11521,5031
5545,940
5545,6355
38555,858
22271,921
36701,921
19202,61
19202,470
22422,5031
26500,61
42627,452
41425,1952
42627,5645
45563,143
195,1482
24786,1088
44550,1514
31169,143
44652,5031
27597,61
47288,4511
37642,437
37642,470
43878,61
44923,61
44804,61
44804,921
18534,352
18534,143
18534,313
18534,262
27597,921
27597,6993
2310,8895
2310,3850
46838,143
27597,198
10940,458
10940,6207
10940,1395
6801,5230
10940,5416
10940,2915
49309,9938
8227,668
10940,5230
1840,262
17588,921
7731,262
8718,7875
42591,313
49514,178
31898,668
49551,190
4701,5462
49551,2060
7731,678
7731,458
40712,2004
4648,3880
14964,262
14964,811
25501,4987
25501,1628
32998,1671
20001,5484
41801,921
28763,61
30714,3880
49555,1395
49556,1395
11902,920
49557,623
49557,811
49552,469
49557,668
49557,2551
32389,61
49083,470
5788,3491
47621,458
20722,536
49424,4615
49424,61
37511,262
47752,61
47752,921
43747,143
23718,4060
48275,124
48275,200
42839,858
34206,262
12285,668
48275,253
48275,313
43732,470
13481,437
13481,4694
42982,858
28552,7632
42616,4060
48733,141
42982,452
49570,352
49570,4451
49570,5938
49570,190
9068,1912
49570,5518
49570,3324
49570,2173
9884,2818
9853,940
16184,5645
49572,352
49572,106
44113,5279
1024,352
28552,1668
22376,623
3017,1514
49575,695
49575,678
49575,262
14369,6726
49370,7901
49370,61
20839,438
23106,2829
44832,61
29422,4824
17959,2175
8631,61
13200,695
14629,1395
49583,668
17061,143
48439,3850
21072,5363
2393,262
11133,262
40280,2906
22120,178
12627,143
34444,217
42754,438
49587,2906
49587,190
43095,352
45538,1341
49589,5484
2930,4934
49592,252
49592,106
49592,190
49593,352
49593,668
28318,7486
10673,458
35124,858
43564,2734
28552,536
20028,141
28552,921
23218,143
49595,313
22571,262
22571,2829
49595,7015
37832,811
29954,3778
31232,2829
25866,940
25866,262
41817,695
36847,4338
4913,1514
4913,1088
48774,352
33068,3778
21330,3249
43755,2617
1048,1187
1048,920
49381,921
49609,262
49609,2551
12205,262
12205,438
29905,5416
49595,7080
27813,1514
7332,313
33548,8895
13139,61
23103,921
23103,1164
48607,1792
30548,678
30548,143
30548,2173
48509,921
49613,190
47795,2921
49592,143
22950,352
49592,858
1282,8895
12594,6922
26410,178
26410,143
49614,6057
49614,1395
44779,106
44779,352
49614,6467
36590,5820
21563,61
31674,437
31674,2551
5140,7875
49588,921
25138,3012
49616,6057
1116,290
15515,3103
15476,262
28487,3778
11584,858
8709,200
46705,352
49619,1198
1074,2792
1074,3341
42584,61
20380,1341
315,143
48553,61
12878,5363
12878,668
12878,695
40773,858
40773,1341
36822,3778
48893,2829
29679,2792
29679,3249
49417,7108
37124,4300
4572,858
49623,252
11893,5645
36158,178
7489,178
23761,2254
45640,352
27368,1804
41724,716
40294,1538
18917,1808
48396,178
12095,313
12095,143
5508,458
11097,2752
49627,469
31726,768
31726,200
33565,2004
16029,178
25498,143
18030,1341
18030,858
35813,858
35813,1341
18671,178
49629,178
49629,290
49629,352
12594,858
49630,2752
49379,2254
49379,1353
49629,5157
49629,2087
49629,106
49630,452
1054,6207
5774,124
6351,921
49630,252
15380,858
13527,141
15380,458
47115,200
32449,143
32449,3324
32449,4824
37443,290
8697,178
37443,198
33577,143
1062,438
31442,2752
11828,7537
2158,4451
22571,9641
49556,623
49638,190
15408,235
39664,143
49557,458
49557,143
31704,143
44763,267
14227,1395
49643,3546
23010,352
23010,678
49643,1482
15576,267
41005,991
41005,1671
41005,921
41566,61
47509,3880
41566,921
12292,5363
49218,536
30906,3778
30906,1568
36931,886
21871,143
34442,9847
42901,3908
27162,940
27832,178
1,235
8632,2818
49648,190
21261,5938
10035,5416
42631,438
48632,2254
40284,61
41283,252
3830,858
7245,143
1098,668
49625,695
49625,623
49625,352
16137,352
11323,7537
7269,668
7269,678
28552,4246
43045,190
15927,668
3708,352
49662,1482
4057,886
49662,6170
25246,352
34597,106
28482,313
34597,2818
28482,716
27258,4988
27258,1482
27258,3173
21846,668
44365,858
44365,1341
236,61
48680,858
30885,8695
6447,921
31081,262
49666,200
35512,437
18772,4988
6013,921
6013,5645
18772,1482
32889,141
43835,3778
16005,5157
43835,8926
18772,3173
18772,61
14232,940
39990,1366
38650,678
38650,262
16867,4451
14636,668
3523,217
37014,290
48892,3324
49627,5645
29111,252
30584,9847
31081,811
31081,3429
31081,352
7560,61
29157,1568
29157,3778
14743,437
14201,921
14201,5645
46029,5648
6246,1187
6246,2535
30995,217
38096,1395
27600,536
22450,536
22450,858
22079,252
20190,190
4952,6799
4952,9641
28677,2167
38967,61
15301,253
22308,5645
38096,1375
49665,2167
18718,921
9619,668
20693,437
20693,352
20693,2906
42308,5363
36728,290
45638,3778
27505,1794
20283,4451
44961,190
18194,3429
9427,1482
47321,141
25246,252
49674,178
49672,1164
49672,253
49672,623
49672,858
49672,458
49672,437
49675,470
49675,2906
49675,190
49675,2818
49672,2551
49672,61
31806,8839
49672,2829
49675,678
17419,1568
49675,1395
49675,124
31214,61
38116,141
17192,262
49675,141
28151,61
48858,6207
48858,143
49218,1395
5476,352
5476,2906
43835,2734
34696,6207
20651,6926
17867,9787
26093,1341
9229,974
45432,5645
9651,6170
23243,178
15357,886
28776,678
6224,920
25610,5276
47151,458
11018,3546
44862,2194
14717,458
43997,198
418,178
31657,143
11851,200
11851,6288
31077,623
31077,352
44681,4981
24307,5230
11721,262
39637,940
39637,262
39637,1164
16167,3103
36371,352
36371,4451
45523,438
45523,1819
7940,921
22116,678
19272,178
34209,2173
12248,668
34265,1341
48916,4060
32998,5645
45264,5645
45264,536
45264,1353
18931,143
34055,3012
47375,8895
14505,2194
6301,4451
45991,3441
45194,1522
38581,124
17759,2004
48728,2254
41124,5645
41124,106
49250,459
41223,1730
13852,1482
36292,5279
14843,143
40417,1730
10554,262
6453,1482
44181,921
44130,2254
38226,2254
21814,190
5052,262
5052,217
33955,143
49686,974
13652,6467
49695,470
41548,1353
49584,290
49408,3880
13051,2162
13051,5157
20791,313
20791,262
49699,452
20791,668
20791,143
44545,452
27217,1947
49221,4988
49221,1482
49221,3173
49221,352
35480,61
5052,458
42458,458
49702,1482
42458,143
8653,61
2869,678
25527,4451
26494,4063
32308,921
49704,8695
49705,61
49705,623
49705,1039
49705,141
28126,1482
2246,143
43021,61
3913,921
49701,768
28995,352
46934,1353
46934,3249
46934,2792
46934,3341
13388,61
32577,252
41548,352
30624,178
44261,3103
44261,536
4546,5462
48916,6423
1367,352
31849,2254
40948,5897
21462,1514
36108,458
45292,2634
49711,5938
49711,1039
49711,2173
49711,470
33325,5276
33325,290
20544,190
40445,5230
9940,5645
48566,858
19935,143
17324,458
13732,141
17324,5031
49427,2254
19706,6207
47390,438
3814,143
49716,2004
27348,1794
27348,267
20162,106
27482,5462
25745,352
47863,262
47863,458
15113,352
47375,3850
15038,61
17726,678
15038,458
15038,141
15038,678
15038,8193
19484,3880
15038,262
292,190
40403,1671
31628,3270
24367,668
17239,9938
37132,1628
49723,106
41338,252
21869,1482
46331,4060
46331,858
45998,1353
46331,143
49727,178
49727,198
46331,1353
46331,3441
46331,7632
46331,1952
46331,1341
38404,2254
45968,143
16840,1514
6503,262
49733,2906
47442,1039
43192,1482
27427,811
2757,437
2134,1819
19302,8895
19195,352
49733,1164
16455,1482
16455,4988
35954,3249
26756,141
30909,190
26916,7080
3751,4824
20505,921
37415,9547
5217,262
49740,1366
42420,8677
32422,623
32422,9932
39454,2254
44288,1395
1943,4451
17543,940
31736,1792
34760,1482
34760,4988
44311,1671
1279,940
1048,2752
48339,858
49724,5645
49743,4826
7940,190
5319,61
48224,1866
15802,143
48545,2194
21518,61
38790,190
6613,2254
6613,438
42794,2702
37912,8304
27468,352
7233,352
6680,143
49743,974
46226,1730
11645,2818
11645,920
40329,143
32992,5363
48642,61
32992,2818
43264,470
49751,4225
45908,106
38797,143
46331,1720
38797,141
23255,3173
49752,61
49752,921
34716,1341
16853,5645
16136,252
222,143
16136,536
17960,143
12658,5938
9146,143
48642,437
11828,190
21155,5557
49765,452
37347,886
27764,668
42683,4451
48522,143
8778,1834
46301,458
46301,5031
46301,262
24367,235
8615,143
49407,1808
32638,3103
38011,5279
8026,143
49756,2729
47898,858
49756,2637
46058,200
46058,252
36981,4451
21109,811
783,143
34209,536
34209,1628
30457,178
30457,200
6004,6260
2005,1341
2005,858
29720,143
40240,106
40240,352
43367,5645
17847,7097
17847,3880
15982,143
15982,678
44273,536
24958,1792
49386,61
24677,921
18440,1792
28678,8193
1148,143
49782,4987
49782,2906
18572,695
29630,991
24163,1044
48169,141
49782,252
43755,921
41283,921
49785,469
29630,1164
438,458
49774,143
30508,2551
40902,811
30508,5230
49774,458
49774,437
47013,1482
10352,1804
4946,437
4946,262
2005,940
9084,1353
13254,5230
40703,921
49791,352
46331,1671
46331,1366
46444,5363
15181,1482
49559,61
16258,4060
686,1482
48743,252
48561,1395
1780,438
35301,1341
35301,61
49796,678
49796,235
29324,3778
37197,61
29324,313
4242,143
4242,352
29324,143
35509,178
49797,452
49797,190
14461,61
6982,5645
14512,178
1855,1482
46858,438
12290,4225
44177,1671
41272,143
34206,7901
2136,920
49804,8611
2136,61
5963,1088
43842,5031
22343,143
15464,1538
21621,143
24367,4987
6327,452
38066,262
34660,695
29922,5276
49807,198
45079,190
3682,8059
43367,921
25621,262
42675,921
42675,61
30308,190
49814,262
49815,143
47614,768
49816,623
32407,2254
44806,262
43616,5416
43616,178
43616,991
35439,143
30654,991
28758,3103
33531,437
1784,1164
23106,2872
15865,178
41575,5645
34323,352
11771,143
11771,5363
7144,7709
16867,623
49821,7080
25387,5230
26078,2551
46594,2551
18499,921
49391,141
43021,1482
6291,858
44389,3778
47780,1804
23192,4987
49825,252
21402,1834
49480,61
19252,253
9065,1341
4460,438
41548,1671
4460,1819
34947,458
34947,437
34947,1395
4972,438
16867,313
49784,2004
16452,61
3814,4451
49828,1482
49833,9847
12373,940
12373,235
42066,61
5230,6170
49832,459
37884,143
8104,458
21069,668
22061,2829
12931,1395
20111,1088
22004,2194
46859,6288
49811,7901
6688,7555
49837,452
11093,235
8624,61
49482,200
49482,2551
15253,2551
26749,1794
24982,991
49839,3429
49839,3447
49788,2921
49788,2818
49788,178
49841,469
49842,991
46272,3778
49842,5645
7121,1375
33531,678
7121,858
7121,1341
97,3373
15600,458
32653,4338
25237,262
25237,235
7121,4060
7121,3441
7121,1668
7121,9982
49479,2906
397,61
45641,2702
49528,8971
3503,5031
47747,2254
12772,190
219,143
49845,3491
49848,1395
49848,668
37792,7875
49247,252
39612,1366
43755,190
5066,352
25885,61
31182,940
49450,458
18440,1482
25885,437
25801,143
41711,1375
25393,61
6511,143
49845,4283
24742,678
6511,437
6511,5820
48684,235
20452,61
11165,352
11165,4451
6327,1395
231,61
19862,695
19862,143
231,6057
231,3468
49627,3441
23762,253
97,458
5816,458
43616,352
27007,235
8895,2752
45199,143
29829,61
26102,1866
35483,61
14036,1514
14036,1088
12652,262
44273,5645
31085,143
31575,437
49856,352
49856,106
12488,5820
49857,469
49858,4987
49859,458
49859,678
49859,668
49859,2679
9229,290
47162,858
49697,458
49861,4451
2578,4988
49864,217
17943,3012
6265,1353
39517,3468
32079,61
49867,921
25627,4063
25627,8381
49868,623
49868,4225
49868,5820
49868,2060
49868,4260
49868,3270
49868,811
49868,1720
49868,106
49868,470
47691,252
41427,1834
35463,1353
47540,4934
49869,5363
6094,3324
49869,458
49869,198
49869,1088
49869,61
49869,7486
49869,1482
49869,2411
30544,5279
19340,974
13672,262
43632,1395
20367,141
36492,143
47327,2254
45301,1088
48743,452
4319,2813
29324,262
48426,143
15689,678
49857,190
45256,2752
33165,438
37603,1164
45167,452
49857,4283
45167,143
47991,2179
49878,5325
47991,5079
41606,262
44365,5645
6735,262
6735,678
6735,940
2167,2906
46221,623
34206,4060
8533,3432
25916,253
43213,253
22878,6993
47437,2906
32504,470
38724,8889
3971,4451
49882,198
3971,5157
45901,141
42732,1804
42732,143
16379,5462
36981,106
36981,352
44545,143
49887,352
49887,668
33163,352
44324,7632
35671,2254
42094,536
49892,252
24569,5416
25885,678
1071,668
49894,178
34341,536
42266,536
34647,61
28185,262
49879,200
49879,3122
28185,678
33140,858
45024,668
11382,4824
11382,1794
36701,3432
45387,143
45387,1395
45387,61
8097,9208
20132,267
45135,143
5654,1044
5654,235
6404,61
32504,141
29536,858
2410,3103
25153,6260
45387,678
14797,3441
45387,2813
5038,9208
14036,143
20296,5645
7044,2617
11711,3103
47307,536
45390,61
49903,469
45390,858
39194,668
47620,678
49903,7402
49902,61
26928,4615
36986,262
45425,3343
9752,678
9752,1395
43098,536
15312,267
869,886
44459,106
9921,352
6447,1538
19236,536
49878,1395
11186,1538
9162,143
30548,3432
19987,143
31308,352
31308,470
31308,190
31308,458
45662,352
45662,106
45662,4451
43191,253
43191,695
21462,1538
49335,623
10282,1187
29462,352
29462,940
29462,262
29462,9202
25028,143
31213,141
3449,695
46113,2254
46113,536
5093,678
49911,2175
49911,8845
28729,252
22081,1538
16480,858
27202,5363
49913,921
49913,1482
11411,313
39990,8695
28351,3962
33943,3103
49250,3373
49250,8895
49857,536
39335,921
47766,143
39335,1720
29720,267
36847,143
21178,5462
49834,253
49834,437
24557,1187
18916,178
22977,2752
46301,141
31035,1538
9171,3343
49752,437
49921,313
49921,61
13715,5820
49009,252
37843,267
37843,3962
17911,61
46648,2060
5232,668
43402,200
1524,143
30050,1834
45135,352
49617,2254
27689,3778
2880,5363
12295,106
38771,438
993,143
16175,3429
49924,2175
49924,2765
49924,5643
49924,5571
3149,2221
49924,858
49924,352
49924,106
49924,470
601,143
43431,811
19672,3432
26301,623
38579,2792
37884,267
13047,1538
46409,536
49435,2167
49887,262
25395,470
28422,5694
15768,1792
6982,252
12194,437
15290,190
27293,1628
33992,1538
24128,4060
24128,3441
48073,536
49911,9118
12140,920
16153,623
49590,290
37063,3373
39766,438
31308,5667
41654,5462
3773,920
6425,2679
49936,2906
49936,2004
49936,61
20707,452
17292,141
20850,141
6109,9208
46605,143
46605,623
14732,437
45423,4225
45928,1794
34425,2194
43425,262
43616,4451
49940,974
31308,235
49887,5279
35062,1912
9999,1808
42761,352
42870,124
23009,61
43090,178
46255,1538
19055,668
19055,3012
43579,267
45629,811
8274,7901
48978,7579
10925,1514
48673,3962
12024,695
13913,3173
32145,459
49951,470
49951,2906
49951,290
49951,659
4543,668
10319,267
35448,141
49945,1730
48156,2551
2520,141
44717,1730
27003,5557
49943,1039
2597,1912
37446,262
37446,190
37446,124
34920,143
49956,352
49266,143
37993,2872
47116,5279
48780,267
11417,5645
16314,61
43301,1044
3059,141
40957,1668
46668,1804
5077,920
47562,1912
49033,921
15918,267
47133,533
48596,858
26481,533
48596,252
24975,623
47537,536
29372,235
38622,262
43192,6288
39292,352
49574,3373
993,533
1784,533
49948,458
36832,716
29324,5645
40534,533
18486,7402
5157,533
34488,3270
41777,7901
49970,9485
29324,1375
42849,5279
28105,8889
49973,991
48629,352
49974,2327
24638,2906
49973,313
49974,4451
49973,3324
49974,2906
49972,7402
49966,252
49973,1514
12312,3173
45057,262
34273,9369
23280,3778
2111,1514
48240,2254
3711,3012
35921,3012
39468,5279
35818,678
35818,623
12553,2175
16568,536
49266,2254
49266,1353
15500,533
6970,8644
49675,313
2941,143
49981,9202
15271,533
11762,262
39122,533
36387,106
36387,143
36387,3778
31153,1628
17759,6302
44644,1482
22411,262
18440,1538
22411,458
22411,858
42141,7632
45433,143
36286,3429
39005,536
48156,2829
19127,1668
6953,313
30452,143
18516,352
49967,668
49967,921
28823,533
49982,1039
49982,811
43055,533
49983,253
49983,668
49983,458
49983,811
49983,5363
49983,437
49983,921
49983,178
10547,141
34986,678
17272,533
43886,536
42683,2818
43091,252
22115,1039
27089,1514
27089,217
44168,6978
21410,695
14855,1866
43632,1671
11425,124
31550,452
46668,5230
12871,2752
13440,2872
1633,143
35842,190
4382,3373
23110,262
23179,3850
8424,141
9817,536
9817,921
42732,61
36701,533
36716,3173
18931,5279
48163,143
48163,533
40406,1804
8268,2254
24367,5279
16874,7901
7467,1522
40698,61
49985,974
34145,262
42315,106
28574,1395
20926,253
12330,3962
49528,252
49528,2254
10171,143
12353,3770
35031,267
2480,533
828,352
11582,1482
6746,9485
44328,4840
50003,4721
49665,2254
49665,1353
37417,695
11843,267
3730,940
45194,1538
49946,253
49450,5645
12095,3691
42761,5279
43930,253
43983,1538
43642,267
43930,143
43930,437
43930,141
49754,6315
21483,143
24887,921
25364,533
3599,61
48594,991
44883,267
359,143
49266,678
49266,940
31818,7901
48698,252
10114,811
10114,533
48163,267
40363,61
48864,106
6224,2752
49481,6170
42282,458
15918,3491
49481,141
49481,5279
42282,668
6977,533
49659,5416
49659,5820
49625,9522
36917,61
18578,2254
45455,267
50010,1395
49433,143
8795,5462
49433,141
10603,3962
48328,2004
5318,1948
50013,623
50012,4826
50012,4451
50012,3324
49943,1156
13957,5279
26102,178
39915,178
48110,6071
47586,470
25018,1482
25018,1395
50018,5004
49885,143
49885,668
3550,143
6938,235
6938,438
44796,267
44796,3962
48738,1353
44796,6706
48738,4063
34647,678
29533,235
49452,5279
31829,61
4823,61
22298,143
22298,7193
225,3324
36847,1866
25917,2752
46138,8895
46138,8926
50024,190
50024,352
50024,5938
49891,678
49707,940
3270,61
3270,668
50019,623
38731,7632
50027,290
50027,217
50027,3270
35434,2254
35434,1353
50025,9282
50028,2752
23873,141
50029,470
50029,920
50029,811
50029,313
50029,262
25074,352
22538,1947
23913,458
36424,2906
37468,1948
10925,217
50034,1720
5418,143
33106,262
50035,4225
50035,920
12529,2818
50035,886
41361,5462
48864,5031
50035,3432
15235,695
24380,5453
36408,143
44545,533
26843,4988
26843,3173
34213,3324
35220,8695
8424,61
16467,262
25351,2734
25351,200
16811,143
16811,1395
41394,3880
1432,4225
46529,6815
40349,7193
6352,267
10123,3103
36769,267
29324,668
44812,5279
25726,921
42631,940
11973,4988
18871,858
45964,9522
15753,858
2596,190
46913,9093
48570,3778
27458,141
28738,458
28738,262
28738,940
1662,190
29630,267
50044,5279
41588,5938
41588,4451
11333,143
13336,235
50044,4225
45522,267
50046,5938
37831,458
45640,668
18488,1341
18488,668
22058,4451
13480,7530
37826,2194
20446,143
9247,668
18476,253
8869,253
27202,533
50049,4225
50049,124
50049,3103
50049,7770
26530,3429
37730,1912
19755,262
12463,2906
22008,2906
14752,262
24602,1948
6416,3441
38096,178
29375,678
29375,668
15753,3103
38870,4670
9266,61
5230,668
15193,61
15193,921
42134,352
42134,141
40561,352
40948,533
84,267
37014,262
10332,2872
24783,438
40021,811
47993,2634
39861,8193
45349,5004
38182,252
16778,470
16778,190
42732,1834
15378,2818
23650,5279
50065,623
36701,940
39185,5645
9857,6815
47993,623
50056,5416
35682,1395
35682,459
35682,235
48441,1187
7842,9282
50070,452
39597,7819
50072,2173
50072,4694
8631,143
50072,470
50072,4451
50072,4225
50072,290
44016,1628
24086,262
50073,991
45607,3103
50073,252
50057,217
50073,452
50074,124
50074,190
50075,352
50075,106
50075,190
36243,190
36243,470
17494,61
39454,536
50074,623
12312,2829
16825,2634
48537,7867
433,235
50080,124
15380,1792
6611,470
50080,217
50080,352
50080,3432
1349,7901
32744,668
3264,3103
33151,991
33151,3343
15457,253
32022,470
50075,198
13336,61
31968,2254
21202,678
33361,533
27714,9982
39937,2918
15711,2906
18258,190
49845,235
39966,178
3652,1366
3652,4060
2949,9582
12951,143
47539,235
36305,143
29040,5230
42350,452
50100,217
23292,3432
25517,267
38485,3103
39598,178
3664,5938
40988,3103
1916,438
24144,143
43840,200
50105,141
50105,252
11846,458
47593,9202
43431,9582
17543,352
39071,3173
50109,141
48441,5462
48441,437
48441,1395
27558,668
11976,458
11976,2254
46536,438
46536,262
44698,61
44698,1482
30478,3429
30478,458
30478,262
50069,470
21143,1952
27155,811
18426,267
30508,178
14278,536
35825,536
46213,623
33151,290
32098,267
50031,61
39102,8315
29324,921
9948,217
44636,7699
25885,5279
44784,536
46217,536
7383,4300
1133,3429
28792,2813
43734,2717
45425,8268
10006,1088
21253,1952
11098,141
7519,3103
35302,9582
46213,536
48739,438
7911,352
48916,536
48916,1737
50122,458
38707,235
1077,458
37642,262
37642,61
29264,61
18074,262
46973,106
46973,352
50123,2637
46962,352
46962,1720
10187,200
21913,5416
50124,2918
9420,61
28515,1451
38481,2918
3047,4225
46186,143
31644,921
14656,9787
12394,352
12394,141
12394,262
12394,5416
12394,678
23050,200
14752,8926
44389,235
25226,438
8007,190
24367,536
16931,190
3773,61
42495,352
26438,124
40971,3103
50134,921
47322,858
2894,5416
24569,470
30610,940
23749,143
49966,536
49966,3343
25320,2617
49966,623
49966,811
43692,3468
50140,352
48713,536
32992,1482
40202,6260
4288,143
6177,668
50141,4225
35215,252
35215,1395
50143,7402
47827,190
33954,141
47827,2702
1367,438
40834,252
21027,3012
46993,252
50146,5938
50146,452
25773,178
16625,3962
1898,4511
50149,536
37446,991
37446,1671
46265,536
45168,921
19122,3103
45098,9959
45098,1628
32022,9202
44247,458
44247,5031
47974,7193
44984,4060
45098,352
31573,695
50158,458
50158,1482
50158,143
50158,437
50158,1395
50158,1912
50158,5938
50158,3373
50158,61
50158,253
50158,811
50160,974
50160,141
50161,252
50161,5645
41583,2617
2993,9208
13302,352
13302,1044
32600,1482
32600,143
36774,262
48831,5279
9441,313
44288,536
5493,352
9897,5363
15986,190
27068,4451
45563,921
46987,858
46775,5031
44323,4671
29419,458
30375,3432
10755,61
12908,5279
4389,143
45423,5279
41376,1395
44113,921
12024,3173
16931,533
7518,143
7518,352
2597,61
4395,2813
48771,9029
39454,1353
8924,262
45440,2167
37204,5031
50181,6815
17933,1810
48769,1395
359,811
18229,3103
50176,5645
50176,1039
50185,352
50185,106
50185,290
46029,1187
44768,8641
27531,9582
33869,4498
15927,4988
33352,536
50135,437
50135,1482
50135,668
50135,1794
14804,9582
14804,1538
34265,2617
50189,940
50189,1395
50189,2906
41781,811
41262,5645
49863,1341
49863,1808
49863,858
45920,200
49863,7097
49967,9522
37155,1353
25688,533
28325,8764
50192,8101
33371,3447
2949,1538
33091,252
33260,3103
44323,267
38235,2743
44437,352
6939,458
36371,3103
50199,4451
37775,1164
28758,190
5440,5416
1424,61
1424,1164
29765,5279
434,458
46418,1482
50201,459
48064,5900
42738,4060
45908,352
27377,2254
50206,1164
50206,458
50206,1482
41748,2717
50206,143
50206,437
50206,61
50206,2829
50206,536
9745,252
45105,1671
40561,920
50193,143
10976,458
50193,262
50193,695
6817,3343
43922,267
39185,3778
43922,3103
43922,143
44273,768
43206,1164
43206,190
39183,1164
44772,1538
14647,533
23549,2663
45689,5230
42106,858
49221,5938
27507,470
24871,267
44932,1948
46993,858
40406,3962
25957,262
25957,458
11097,668
22714,61
25774,1671
35044,1671
44422,1794
5370,716
11973,921
13767,1395
28295,267
13267,1792
47179,536
12772,1164
50220,811
44806,940
39185,1538
37337,991
14068,2829
34561,678
18418,253
39915,1668
18885,1482
1898,2906
49968,352
49968,61
49968,1538
4564,886
4564,143
21331,190
49950,2167
49950,1308
43755,7431
50207,5645
26142,458
33100,2788
32134,252
32134,2254
32134,1353
39358,5416
11382,178
26128,7097
49773,1737
32160,768
28314,2788
50232,1395
50233,190
21214,1187
50233,313
5249,940
50234,198
50232,252
50234,252
3036,143
50234,124
50234,536
50234,920
6385,920
45381,3441
36164,536
36341,2551
50233,695
8840,3012
14698,8695
16924,3770
50243,921
44422,262
21433,313
50243,6815
35389,5279
35389,921
44022,5820
33277,7953
48492,2813
48492,668
48492,2829
48492,3103
48492,5325
50243,4060
50244,470
48087,2637
23276,1353
50246,470
50246,2906
50246,2818
50244,668
41320,178
35460,9477
40958,143
40958,61
40958,991
30769,5648
45629,2411
20899,143
20899,141
28291,1538
49176,858
28381,7537
29584,886
31409,2637
5819,61
50252,2906
50252,3103
50252,886
3813,438
47563,5279
7060,3103
31819,252
26486,437
40073,1353
11130,920
50247,143
50247,470
36139,143
50255,458
377,2906
27559,190
50256,7402
40259,678
50252,459
50252,1912
50255,1538
16624,252
12746,438
50252,61
50252,313
42312,61
43450,1482
49842,1952
21917,458
44921,470
50247,290
26152,178
36677,3103
42071,536
50259,106
50259,470
50260,2060
50260,8120
43332,458
24579,290
34885,8184
21913,458
27427,61
27427,1538
32586,178
39787,1628
39787,2254
37629,9582
4011,2254
4011,4451
43616,61
20791,1538
6357,3962
45167,1720
36415,3441
32709,858
22110,143
33759,1947
24608,3012
21974,920
42958,1395
31833,659
29179,1366
49562,141
19781,2752
19781,190
48816,141
2678,438
44131,2254
34488,352
49431,8379
48064,533
42141,5645
42109,6840
50267,4694
28896,3324
50267,178
44706,536
49450,858
24882,3441
27851,1737
50268,5645
20791,267
20791,940
16651,3103
1436,438
28197,141
12855,2617
28673,2813
43098,2194
15600,4060
24724,3103
24724,469
24724,5285
13500,458
35194,3103
50272,1538
6009,533
41378,8315
50274,124
50275,536
41952,262
50274,1866
19130,886
30157,106
30157,5363
45390,695
33008,2818
50278,5363
45308,1737
11451,1482
50279,536
13226,1482
49278,3908
24245,3908
47658,4988
47658,1482
47658,3173
6848,143
26687,678
26687,178
41952,252
34673,141
26687,470
26687,190
37167,2060
50269,106
2082,1794
22423,1538
22423,2087
48954,921
49863,2792
49863,3341
37745,2915
37745,3429
34954,3103
34273,3778
31943,695
31943,352
7696,1198
33902,1628
3527,3012
41594,623
41594,858
14379,143
22438,5031
7940,5955
12926,1538
2949,1794
11291,458
11291,668
11291,2872
5508,1794
37084,3392
49168,536
12595,1794
20345,536
36911,921
36701,1088
19349,141
17591,1794
49807,659
45299,437
45299,1482
50275,470
8007,1794
17582,1794
46825,8379
45299,61
48328,2792
45299,4151
50248,352
50248,190
19457,1794
28896,5363
47105,3908
50289,1353
12448,200
10298,1794
10298,1482
21697,7097
18529,143
18529,437
18529,313
18529,178
18529,190
18529,61
50248,940
50248,1538
19302,8379
3609,5276
7534,124
7534,217
50248,9582
13689,459
19567,1794
24250,1794
39947,3373
12642,1794
31242,668
26632,7108
50286,106
50286,1162
16194,678
24018,143
11848,437
11767,458
31343,61
13602,4988
13602,1482
50296,2734
16944,1794
13602,61
9070,190
50296,536
9070,1482
50296,452
11859,235
16944,5955
32645,252
32645,1353
16076,1794
1372,143
14689,198
3332,267
26325,1794
29278,1794
24882,5279
42616,3324
42616,352
42616,178
775,3468
21955,143
21955,198
29563,678
17853,437
28010,3249
8769,143
13060,7901
14068,886
46625,4482
50283,217
50283,190
50283,7738
14201,2254
50283,1514
14068,4988
50283,470
27531,1794
6328,5363
27989,1794
23574,6355
48142,2173
32600,2788
44639,61
22100,143
32522,1794
33315,1198
50306,143
39491,452
11976,1353
15235,352
34840,1794
40336,811
30948,1044
30948,290
50311,178
50312,7386
50312,178
9799,1794
28823,61
45037,921
36424,1794
50312,1482
3814,2254
5923,1198
25414,1794
27469,143
49731,4670
50316,7106
49335,458
16231,438
1638,143
50319,198
38007,1819
18764,2872
37748,5955
47562,536
11764,458
32527,921
40384,5640
40384,1794
6693,1538
50308,6840
50324,106
50324,2818
50324,4451
35079,1794
50324,623
38137,1482
24988,1514
40363,1794
50307,352
46668,9582
37430,8695
49950,6260
21711,536
50326,253
50326,536
23584,4988
30574,252
20296,5409
39937,1794
16383,2872
33742,352
6899,3908
31956,2360
50336,3103
50336,141
43975,1794
42205,3880
886,9582
42277,1794
886,190
34533,1834
38146,811
45990,198
45990,178
44946,2254
42080,858
42080,1341
35293,1395
49842,143
31915,4987
