user_id,book_id,rating
48719,678,4
48242,143,5
14133,8184,5
10315,190,4
18715,352,2
9208,262,4
48930,9058,5
47614,262,5
33277,1912,3
33277,668,4
20665,1366,4
48931,4826,2
36366,886,4
23479,235,3
31587,4300,4
31587,235,4
31587,438,4
31587,1834,3
10596,4451,5
41801,352,4
26462,141,5
26462,5484,5
15927,940,3
4077,262,4
6904,458,4
11573,668,4
8618,458,5
46715,5031,5
48933,190,5
48934,4498,2
18417,352,3
13475,695,4
18417,143,5
30229,2906,4
2004,623,3
42771,668,4
42771,458,5
10724,190,4
17825,8120,4
24005,1947,3
7744,352,5
14071,1366,5
37677,7530,3
48442,262,4
2799,437,5
46391,2254,4
15675,352,4
44723,858,4
44723,141,5
41559,141,4
1047,458,4
36940,352,4
4811,5276,5
13111,253,3
32545,1947,4
46369,235,4
38710,768,4
48937,124,5
48876,437,4
48937,106,3
43926,141,5
22955,437,4
45004,1162,2
14163,1395,3
48938,6455,2
48938,3344,4
48938,9784,4
48938,3101,4
41216,623,3
46291,5694,4
12960,2915,3
43264,1947,3
23823,352,5
42853,2348,4
29917,437,5
48292,190,3
45850,352,2
23751,940,5
23751,262,5
23751,458,4
23751,235,4
4799,141,4
29090,141,5
12774,3432,4
29896,2331,5
10628,352,4
6875,143,4
8737,235,4
48936,373,3
36755,1039,5
47691,991,4
47203,252,5
7837,143,5
44215,8695,5
47257,141,4
39369,1514,3
18202,458,4
34364,262,4
34364,141,5
44184,716,5
48942,141,3
37240,437,4
48942,217,3
48523,124,5
48942,2752,4
11807,2906,2
31607,143,3
48942,452,4
48942,2915,3
48942,623,4
48942,886,4
48942,811,3
48942,832,3
48942,4824,4
48942,3270,4
16484,2752,5
48942,143,4
48942,5643,4
31607,452,4
26019,940,5
13255,940,4
43495,141,4
11875,141,3
2941,940,5
43587,695,5
35545,141,5
33175,235,4
35397,253,4
48067,124,4
42527,678,4
42527,1395,3
42527,437,4
42527,143,4
48067,5462,3
25835,4225,4
15941,991,2
4541,235,4
33264,2331,5
48737,143,5
6516,1912,4
24040,458,4
18793,235,4
19138,1912,3
8566,695,4
6430,352,5
8566,313,3
20109,458,4
20109,5230,4
30749,452,4
9940,438,3
9444,253,4
9444,695,4
38447,352,5
45103,1866,4
40299,470,5
11044,143,5
3323,5230,1
23129,352,5
11937,678,3
11937,695,4
16443,695,3
41263,1947,4
48236,4808,3
10098,252,5
28385,143,5
47253,178,4
42901,253,2
43483,262,4
22505,668,4
48949,991,2
48949,678,5
48949,2813,5
22505,143,5
22505,623,3
48949,253,5
22505,811,5
48949,1912,5
48949,5031,3
8931,7009,4
47124,1162,5
3361,458,5
24058,678,3
45968,920,5
6396,678,5
4721,9787,3
25653,141,3
44475,352,4
36151,262,4
36151,678,4
36151,458,3
36151,437,4
3146,253,4
3146,695,4
10159,2634,3
4242,2327,5
31740,716,4
46944,143,5
48427,2734,5
46113,352,5
28141,8304,4
4242,678,5
2167,4451,5
1170,141,5
1589,438,4
47493,124,5
13867,623,5
32866,143,4
3388,352,3
3801,143,5
3801,190,5
800,5031,5
1791,352,2
48951,106,5
48951,290,4
19302,352,3
19302,2702,4
19302,1039,5
18012,141,3
748,106,4
748,438,3
748,1804,5
748,235,5
748,695,4
748,2702,4
748,141,5
748,253,4
748,290,5
18012,668,3
748,1834,3
748,262,5
748,1819,4
20322,668,3
19302,290,3
37237,143,4
37237,678,4
37237,437,4
48953,124,5
4900,262,4
43051,190,4
15346,143,4
37322,2906,5
15434,811,4
3737,190,5
48953,1039,3
24511,940,4
24511,262,4
48143,7901,2
24511,143,5
46418,668,3
48953,695,3
47288,438,3
47288,313,2
8671,858,4
39482,262,5
13998,458,4
1668,190,4
18097,106,4
18097,290,4
29779,262,3
48954,262,4
48954,235,4
48954,438,4
48954,1834,4
48954,1804,4
48954,1819,4
48954,1792,4
48954,437,5
48954,668,5
32511,262,5
47674,262,4
25832,262,4
30158,262,4
25832,190,5
37780,143,4
37780,1482,4
46585,143,3
30158,940,4
5502,262,4
10439,141,4
15694,1794,4
640,143,5
48254,940,4
48254,262,4
18097,352,4
14702,1514,4
14702,217,4
38934,991,5
14702,141,5
48956,106,3
48956,1162,5
14702,623,3
24382,141,4
48956,124,3
45669,1482,2
15551,141,4
17311,1804,5
14561,9847,3
37953,252,2
34242,141,5
44704,141,5
48950,4498,5
12516,352,4
12516,9847,3
35687,458,4
36088,469,3
15315,143,3
7047,2829,2
36088,1628,4
48537,668,4
36088,252,3
37790,4451,4
33972,2872,5
13824,352,5
13435,2173,4
22722,1395,3
103,678,1
17490,1804,3
19302,4451,5
4319,695,4
4319,352,3
2741,262,4
4319,253,4
40051,668,4
14386,858,1
41181,313,4
5558,143,4
5558,1947,4
5558,678,4
4572,6207,4
48958,217,4
13368,262,4
12711,4511,3
34566,143,4
7622,2818,5
36134,668,3
39880,4225,4
591,313,2
28362,458,4
17867,438,4
17867,143,3
17867,262,4
27561,141,4
47578,252,5
9490,1947,3
27308,235,3
27308,3343,4
2514,262,4
2514,438,4
19131,252,3
39862,143,5
46391,143,5
11880,106,4
17272,3850,5
48684,7699,5
33679,4498,5
47504,178,5
3012,352,4
3376,5416,3
33008,262,5
28246,352,3
48962,178,5
48962,106,5
9427,262,4
9427,143,4
48962,1156,5
34760,6355,5
19641,352,3
6184,1834,4
35143,5785,5
15694,437,4
6493,668,4
13495,262,5
34125,141,5
37280,452,3
11813,2906,5
13495,940,2
9504,9231,4
16980,668,2
32410,178,1
25624,143,3
42721,623,5
40336,352,5
23967,352,3
48963,469,3
44753,262,4
24398,190,1
23775,2734,5
28779,352,4
47688,8889,5
15292,253,3
16047,668,3
31728,2551,3
31728,1804,3
22498,437,5
31728,811,2
5856,352,4
16321,459,5
13301,1039,2
26349,3432,5
34152,695,5
10533,5453,4
48889,8695,5
16958,178,5
618,1628,5
48965,469,4
48965,858,5
26779,678,5
12072,858,3
31886,1804,3
38167,459,4
17370,1912,3
31730,143,4
2030,695,3
43089,190,5
27295,262,3
48341,695,3
48341,253,3
3401,352,4
6031,623,5
6031,695,5
3401,438,4
43468,1366,4
20011,1866,3
14294,262,4
14294,141,5
6487,262,4
10533,198,4
12735,143,4
12735,352,5
10533,3684,5
8598,262,4
25765,143,3
41743,143,5
46511,1671,5
24728,253,4
24728,695,5
37718,262,4
34505,858,5
47494,252,4
35301,458,5
22079,143,4
33373,352,4
5318,1947,4
9270,668,4
5541,678,4
18754,811,4
7166,143,4
33407,452,4
7147,313,4
47562,143,5
48969,290,4
5654,143,5
5654,262,5
5654,290,4
30728,5956,4
5654,124,4
38731,252,5
48474,1395,4
17844,668,4
29707,262,4
27679,200,3
14312,6355,3
14118,1482,3
14118,143,3
971,190,3
14118,678,4
31394,458,5
11813,2734,4
2918,1395,3
48836,2004,2
35341,217,4
35341,200,5
48969,178,4
48530,1522,4
48973,252,4
48973,143,4
12711,253,4
27748,623,5
28802,262,5
5081,5938,4
45968,668,5
45968,5938,2
5081,9745,1
48977,3284,4
48977,3468,4
48977,458,4
48977,678,4
36966,3822,3
48977,198,4
4901,623,4
48954,200,4
20697,141,5
7563,143,5
7563,141,4
7563,5031,4
11731,668,4
38114,458,5
47941,623,3
46476,262,4
48974,452,3
48974,1162,3
3292,200,3
341,290,4
26423,974,4
10628,458,5
2392,458,4
22043,695,5
7563,437,4
7563,313,5
7563,253,3
1285,106,4
9487,143,4
9487,352,4
26981,940,4
5398,252,4
48972,469,5
29453,920,3
22523,437,4
12487,61,4
2672,2173,4
47686,1482,3
47686,2702,4
2864,2906,4
41058,290,4
37810,9547,4
8962,2906,3
30908,3432,5
24706,438,3
7563,458,3
5226,262,3
2126,106,4
7563,217,4
2126,352,2
2723,141,5
40320,886,4
48978,190,2
48978,178,5
14927,5363,5
14927,3491,5
14927,623,3
33742,252,5
1492,313,4
21961,143,5
21961,437,4
3615,458,4
23064,262,4
32225,1804,3
23064,352,4
34837,1668,5
5857,262,4
44710,1482,4
5857,668,2
3032,458,5
41149,198,5
16527,235,4
36716,262,4
28396,143,5
41097,124,4
20033,106,4
5994,352,4
17711,5079,4
46817,252,5
46817,198,3
48964,2915,4
1668,438,4
4006,106,4
2520,352,4
6621,141,4
14446,3822,5
14016,141,5
14016,858,5
14016,458,4
31106,2734,5
31106,252,5
1987,141,3
1987,5416,4
11515,200,4
1707,352,3
18144,811,4
48849,1804,3
48971,9145,5
31017,668,4
15532,352,5
9331,5938,2
9331,352,3
2392,1866,4
37748,143,4
15019,2637,3
727,458,5
29135,6071,4
35323,143,5
46876,811,4
42771,262,5
19714,991,4
42771,143,3
48971,811,5
47967,200,4
48971,235,4
45832,253,5
26668,253,4
2915,1792,4
33239,253,5
48984,252,5
22045,141,4
48845,217,4
48067,7579,3
2342,143,3
48067,659,4
12595,262,4
12355,7080,4
41039,940,3
29174,262,5
800,4824,3
15220,9847,4
46685,262,3
45320,141,4
20296,940,4
842,991,4
13745,352,3
21837,262,4
23155,2792,4
23155,3341,4
16280,811,4
34847,695,5
28657,1482,4
21992,678,4
7835,143,4
18208,5363,5
19263,190,5
33539,352,5
28380,678,4
39369,141,4
22329,178,5
39126,536,4
48312,991,4
29352,124,4
16551,290,3
24926,7530,2
1797,141,4
3983,678,3
31900,143,5
41318,452,3
15827,678,3
47806,200,5
3538,5031,4
48316,1792,4
30286,3122,5
16891,458,4
14818,5648,3
9022,5938,4
18398,143,5
47081,3468,4
44796,437,4
29352,1947,4
4015,190,3
1960,143,5
4015,143,4
21621,2551,3
6101,262,4
18663,143,5
18663,940,5
48288,668,5
37408,695,4
48992,200,3
48994,5462,5
48994,458,3
6705,458,5
48995,768,2
48995,217,4
48994,974,3
40191,141,5
48994,6315,4
15422,458,2
178,143,4
48996,9847,2
45938,695,5
44380,458,5
5545,695,4
5545,143,4
5545,262,3
12292,2221,4
46397,190,3
11345,458,4
9229,458,3
41308,8644,4
9229,253,4
9229,106,4
9229,1341,4
28126,2551,4
9229,695,4
18417,235,3
1920,1395,3
11345,3429,4
10446,253,4
10446,190,5
43757,262,5
5095,437,4
5095,235,3
22577,7579,5
28238,2637,3
48976,1628,5
48976,9959,5
32392,9847,4
28238,190,4
5824,623,4
11085,217,4
19544,5363,5
7874,262,4
10231,2813,5
30897,143,4
47499,437,4
39769,262,4
24726,5557,3
37666,262,5
46672,858,3
46672,458,4
48208,143,4
49001,373,2
3501,1819,3
41861,668,4
49002,991,4
45520,200,5
10881,2348,3
2246,2818,5
2887,141,5
14715,1792,4
48996,9029,5
5871,678,4
38465,235,3
28851,373,4
38465,1164,3
48996,659,4
48996,3324,3
7231,1538,5
33361,458,4
44965,143,5
227,5416,4
34250,623,2
34250,141,5
49002,1514,3
19339,352,3
19339,106,4
45682,437,3
17872,141,3
5857,352,4
47839,141,4
45006,1671,4
42642,2634,2
38808,2331,5
42329,217,3
28515,470,4
10381,920,3
41799,458,5
7354,1794,5
23110,437,5
44965,253,5
38207,4808,4
44965,695,5
38324,1164,3
13103,262,4
47942,1628,4
46117,920,5
45558,1792,4
26413,8981,4
35893,352,2
39552,217,3
35893,437,3
23325,143,5
37666,252,5
35349,141,3
28270,1912,4
28270,143,4
2336,668,4
25559,695,5
23043,858,5
23660,352,3
12754,623,4
44984,1947,3
42061,3204,4
42061,2175,5
3334,678,3
6037,352,4
49004,252,5
49004,452,5
28289,253,5
20650,262,4
32401,262,4
8294,373,4
41422,458,4
12981,141,4
1828,1792,4
1828,7537,4
38481,313,5
42893,290,4
14312,262,4
20842,668,4
44175,991,4
20155,143,3
44175,290,4
26093,858,4
18175,940,5
31053,3432,3
12151,940,5
46715,143,5
16760,200,5
23479,678,4
23479,143,4
38931,3043,5
15137,143,4
42464,352,5
39886,2551,2
38729,2634,4
38729,1628,4
38729,9959,4
9965,352,5
25252,858,5
44043,1375,3
40804,858,4
14458,253,4
30063,3270,5
30063,141,4
27989,143,5
18259,1866,2
27106,106,5
18742,668,3
18742,3491,5
31557,678,4
31557,1341,5
44934,940,4
39085,668,5
1255,5031,4
15387,2906,4
15387,4451,4
49007,2872,3
19060,9029,4
35978,668,4
22352,9183,4
18711,668,4
49008,469,5
21725,438,4
40824,9183,5
34152,106,3
42286,4547,4
2392,3429,3
10288,695,5
10288,458,5
10288,3429,4
6166,143,5
10288,2829,5
10288,253,5
1222,262,4
16742,190,3
10288,8335,1
16512,352,4
16512,190,5
13418,3850,4
5201,262,5
5201,143,5
40339,2637,5
5013,437,4
3808,3344,5
16209,1819,4
7650,143,5
7650,1395,3
30286,262,3
47054,143,5
8196,141,4
39188,262,4
44283,2813,5
32152,1804,4
34828,7015,4
27787,190,4
27787,313,3
14546,623,5
27787,352,2
14546,9938,5
11930,141,4
43893,141,5
3440,9029,4
3440,352,5
16403,235,4
44068,190,4
49012,7015,3
49012,623,4
49012,141,5
37858,5484,3
14613,106,5
44892,200,3
28478,1088,3
13531,5031,5
49013,235,3
15966,143,5
25591,143,4
348,9847,3
27787,437,5
27787,106,5
4422,61,5
9942,141,5
19365,352,4
34152,2173,3
29313,6926,4
2484,3429,3
37695,200,2
18146,2818,5
13840,5031,2
18714,141,4
49012,7080,4
443,2637,4
12309,352,5
48910,190,5
8314,437,4
16862,143,5
36730,668,5
27481,1947,3
33093,623,4
46601,141,5
48891,106,3
48910,217,3
19838,668,3
48891,1395,3
3559,1395,3
3559,5031,3
48891,217,4
10064,253,4
1659,143,3
48262,2729,5
26616,290,4
5387,352,3
5714,6467,5
41937,141,5
25360,470,5
7454,262,3
17109,352,3
43242,858,3
38364,1482,3
41742,4451,3
47362,143,4
47362,437,3
8169,190,5
8169,1164,2
241,1947,4
13465,811,4
18264,253,4
17272,8895,5
20754,352,4
42616,1366,4
38902,252,2
28420,262,5
8495,438,4
13669,262,3
23668,235,4
48534,858,4
5856,253,4
10867,695,4
49016,217,5
41791,4631,4
41791,3204,5
18711,262,5
36790,2551,4
49016,106,3
24675,9282,3
9603,262,5
36031,143,5
36031,437,5
36031,5462,5
36031,1628,3
26981,262,5
32284,1804,4
26720,4826,5
18597,6926,3
39223,458,3
6939,437,3
5151,190,4
33137,9547,1
1384,190,4
44419,438,3
34532,352,3
47446,438,4
13199,190,3
11576,262,4
11576,235,3
25682,2918,3
10670,262,4
10670,678,3
44975,2906,3
49019,9957,5
49019,124,4
3045,437,5
9284,437,5
49021,469,3
31919,198,4
49020,178,3
33178,262,4
24270,2918,3
25988,252,2
18532,458,5
18532,811,5
23054,235,4
34638,141,4
41265,858,5
37738,5031,4
37508,3012,5
37160,143,4
37160,623,4
2411,1164,3
13842,3343,2
29223,352,4
29223,290,4
45731,235,3
45731,262,4
45731,352,4
35051,352,3
38233,352,3
10668,920,5
1269,141,4
1269,9787,4
26793,623,3
35361,991,4
1543,668,4
8227,143,4
1656,668,5
23129,5031,5
1187,235,2
25835,2637,5
6300,143,2
26880,1353,5
32634,3880,4
9207,2551,4
43101,695,3
9207,235,4
49025,106,2
49025,190,5
21777,940,4
49025,2679,3
49025,2411,4
49025,178,3
49025,198,5
14458,695,3
12387,141,5
2421,262,3
9394,437,3
14519,141,5
31465,623,4
7616,1866,4
46895,235,4
46895,262,3
44380,5416,3
46895,811,4
46895,1947,3
34021,352,3
29793,3659,4
40767,623,3
12153,352,4
44817,190,3
35670,190,4
44760,920,4
41515,470,5
5762,143,5
16896,5648,4
5762,811,3
24452,313,3
2538,352,4
15235,253,4
18695,235,3
49026,190,3
10327,3432,4
14464,1947,5
41112,668,5
41112,143,3
40308,458,4
11762,4547,4
26413,9547,3
20529,678,5
24511,141,3
30675,695,4
40330,253,3
7973,1912,5
43689,352,5
27147,1804,5
17957,5648,3
7464,668,4
7446,143,5
7446,920,3
5724,623,4
18208,1482,3
4654,1866,3
42539,143,5
29003,9582,2
21507,1947,3
21507,3043,3
49027,2004,5
49027,200,5
2700,3546,4
21342,1834,3
49027,198,5
13085,2906,5
46274,1395,3
3139,141,5
8882,190,3
35652,2829,5
3003,678,4
49029,1792,5
49029,124,5
20759,235,3
26614,452,4
39696,373,4
10285,438,3
36430,5453,3
12901,4981,3
29012,262,4
41008,7953,1
41008,8836,3
49027,3270,5
47406,940,5
7704,143,4
49031,200,4
5857,190,4
49032,858,3
2668,190,4
32208,2906,3
49033,470,4
49031,373,5
8143,124,3
49033,6302,3
49033,1039,3
33937,1353,5
10275,695,4
37773,5694,5
33568,940,1
9080,3491,5
15147,352,2
2452,3691,3
2452,352,4
34841,695,4
40575,452,4
6659,678,4
41357,469,3
11374,940,4
48766,458,3
27404,4451,4
32534,458,4
32534,262,4
28516,458,4
28516,143,4
48928,198,4
46707,1164,4
49038,9231,5
49038,5571,4
49038,2765,5
49038,2557,4
49039,3344,5
49039,9784,3
49039,373,5
1780,143,5
3808,178,3
1780,262,5
3808,2004,4
56,143,5
9013,858,5
7510,190,3
11236,252,5
7510,352,4
21455,3850,4
21455,8895,4
30211,695,4
40349,438,5
40349,1804,5
40349,1819,3
39104,61,5
39593,3432,4
39593,437,2
18559,7108,5
7328,458,5
49041,178,5
7328,678,4
7328,437,5
24601,143,4
1471,143,5
24601,1395,4
49039,469,4
6648,437,4
6892,141,5
20942,352,5
11932,143,4
11932,858,3
5410,143,5
33758,695,3
34752,991,3
15288,2818,5
5293,1162,3
19919,458,3
5293,437,4
26608,235,5
36847,668,4
6009,143,4
47973,352,5
41376,458,4
11299,352,4
45617,5938,3
42791,7882,5
45832,695,4
15420,178,3
18440,5363,5
44353,1671,5
12419,437,4
12419,143,5
12419,262,4
12419,678,4
5700,668,5
15257,668,4
23228,7709,4
37030,940,5
20942,668,5
20942,1912,3
5857,8926,4
8903,668,3
8903,352,4
8903,106,4
21998,352,5
46029,3546,5
46029,437,3
5153,2813,4
48887,235,4
31102,124,5
48271,623,4
49046,6288,5
22734,262,5
28155,2918,5
6403,668,4
3712,253,4
946,235,4
42428,352,4
27481,262,4
13975,2634,3
45955,190,5
43533,1866,3
43533,253,4
43533,940,4
49047,124,3
8718,2221,4
44560,1187,5
1156,1912,4
12865,262,4
6514,458,3
39225,2818,4
7546,143,5
7546,313,4
15945,1395,3
15945,1866,4
1799,1187,4
1799,2535,4
14458,262,4
44113,1039,3
29459,459,4
7952,458,4
11263,143,5
34797,716,5
45472,2634,4
41318,373,5
39668,991,4
13990,438,4
41178,143,3
5129,8981,1
49051,470,5
5316,678,4
32705,623,2
15302,2918,3
43127,3850,5
49052,469,5
44316,452,4
49052,832,5
3286,352,4
13029,668,4
3286,313,5
3286,106,4
49052,141,5
49052,200,5
49053,1088,4
21117,106,4
19020,7366,4
49053,262,4
39696,124,2
49038,3392,5
20669,4041,5
41483,106,3
6603,1482,4
3032,4451,3
3032,352,3
11716,190,5
45720,143,5
20792,253,4
43134,695,5
43134,253,5
16504,2829,2
16504,437,5
10403,262,4
2077,262,5
19183,1088,3
12516,5031,5
16712,235,4
46342,886,5
7328,623,4
46041,437,5
49017,352,3
48849,290,5
36155,1366,4
2608,141,5
31616,1341,4
17150,352,4
9517,141,5
40506,2634,2
35154,217,4
26503,458,3
31656,858,5
31656,252,5
21044,1395,4
35291,262,5
35291,623,5
35291,141,5
35291,695,5
31907,253,4
6743,2752,4
29084,623,3
49056,178,4
45472,4808,3
49056,200,4
49056,974,5
727,143,3
17109,459,5
9265,143,5
1848,5416,5
21629,886,4
19862,190,4
36380,9226,3
3313,143,5
3313,458,5
416,811,2
48163,5820,5
6939,352,3
48971,262,3
48971,940,5
23289,141,4
10381,235,3
49059,886,5
5718,1819,5
18094,178,3
24565,438,4
28068,143,5
36336,141,3
28291,1482,5
27259,5557,3
28753,1947,4
28753,940,4
21176,1366,5
3485,190,4
37280,1366,3
35301,143,5
12355,1514,5
48989,262,4
48989,678,4
40849,1039,4
5869,143,5
47715,217,4
42286,1482,5
13838,458,5
2480,235,5
7467,458,4
44444,143,4
30313,668,4
7650,262,4
40522,437,4
15963,2551,4
858,1164,3
3019,1482,1
23718,252,5
40330,141,4
41854,178,4
23718,1353,4
11235,190,5
3589,678,5
15670,458,3
15670,262,5
27721,678,5
21697,695,3
28468,141,5
16565,4451,4
27762,262,4
27236,458,4
6982,5416,4
5988,8381,5
36139,3043,4
41223,991,4
21852,6355,4
9500,262,4
15694,235,4
25642,3691,3
25773,668,5
47595,352,4
5774,352,4
2918,991,4
15756,5031,4
12464,2752,5
12464,2060,5
12464,437,5
5806,678,3
10451,2918,3
15244,5363,4
46862,352,3
7450,262,4
7450,1947,4
3244,5938,4
24490,695,3
10411,991,5
4757,458,5
24116,470,5
24116,200,3
2708,190,5
38113,143,5
33265,141,5
33265,623,5
4068,668,4
6204,3343,3
6204,452,4
35801,9547,3
19553,5363,3
23253,2906,4
27832,190,4
41620,695,2
1670,262,4
39180,141,5
49040,1395,4
42668,143,5
24802,470,3
12483,4225,5
27089,1834,4
34298,352,3
36853,623,5
40172,190,3
22450,2613,4
15907,1947,5
18206,143,4
33955,352,3
17209,4900,4
18519,3343,2
38773,2813,4
46532,143,5
46532,438,4
46532,3429,3
46532,313,4
2739,437,3
5486,1395,3
46532,2872,4
13659,5557,5
7563,1514,4
7383,262,5
7762,695,4
49061,143,3
49061,678,5
47673,1730,3
49061,940,4
49061,2679,3
49061,313,3
49061,190,4
44550,668,4
3952,262,4
22004,886,4
4600,190,5
37378,7579,3
8438,678,4
8968,438,5
8968,235,4
49062,469,5
49062,106,5
20381,6207,3
46916,262,4
29097,1912,5
7450,470,3
11502,940,3
11502,262,4
39822,106,4
34896,235,5
48989,313,4
16973,262,4
42345,61,5
39602,8695,4
2134,940,3
2134,678,4
3230,352,3
1324,470,4
15941,4511,2
27768,2872,5
18996,141,5
2217,458,3
48870,7015,5
7672,143,4
3274,253,3
7672,262,3
30654,141,4
6870,8120,3
16122,190,5
16401,143,4
31394,5416,4
13029,811,2
11731,991,4
26825,313,3
26825,437,3
26825,262,3
3234,141,3
35762,262,4
6335,2617,5
252,9847,3
43658,141,5
3234,352,3
10928,352,3
1436,4451,4
1436,3324,2
5330,143,3
6848,190,2
27201,262,5
8066,2906,5
47393,5285,5
15366,235,5
11778,1156,5
11778,352,4
6970,2906,4
31935,438,5
31935,235,4
48989,1866,5
47715,5122,4
49066,198,1
6529,811,3
22363,940,4
8438,217,5
27115,262,5
47344,921,5
45426,141,5
33732,4498,5
4451,106,5
4451,262,5
36964,459,2
43271,190,4
34157,190,5
38227,1482,3
39670,991,4
27321,695,3
17729,458,3
17411,235,3
27933,6993,5
41892,1628,4
44560,2535,5
14030,200,4
28886,437,2
13689,695,5
13689,253,5
2330,458,5
37225,3043,5
34688,437,4
14774,1187,5
46068,262,4
25835,886,4
21725,5694,4
12312,940,4
15623,623,4
13742,4988,3
15623,143,4
8592,1792,5
3456,190,4
27833,695,4
11647,217,4
6462,678,4
11647,143,5
11647,262,5
45914,262,5
18516,1341,5
13860,141,4
5622,352,3
20135,1947,3
20135,2918,3
5622,2634,4
5622,4808,4
19913,2829,2
43500,141,5
49032,252,5
28973,623,3
28973,141,5
18970,106,4
41846,178,5
39008,6302,3
39440,141,5
26667,2734,5
45693,141,4
19838,5462,3
19838,1912,2
19838,143,3
34958,1366,4
8778,262,4
1133,623,4
1133,143,5
1133,141,5
13984,141,4
28291,668,5
20351,143,4
30052,141,3
6781,458,2
10420,252,4
42187,235,4
34754,262,4
34754,940,4
34754,217,5
34754,235,4
29830,262,4
17757,9547,4
49070,106,5
49070,352,4
49070,178,4
49070,290,3
46818,143,3
32919,253,3
42907,200,4
6783,437,4
19284,1522,2
19284,437,2
40547,695,4
8440,313,3
8440,190,3
39325,190,2
14281,3850,5
49072,252,4
29558,253,4
42721,5453,5
49073,217,5
22868,1039,2
36125,459,4
24279,143,4
46307,2634,4
13465,143,4
12133,141,5
42228,235,3
12133,811,4
49072,1039,1
18559,695,4
15697,190,5
29534,1952,5
44427,1720,4
38111,352,3
36498,143,4
49076,235,4
21844,190,3
49076,178,5
49076,198,5
40756,3432,4
49076,106,5
49076,352,3
49076,190,4
27685,262,4
49076,5938,4
15649,143,4
19715,437,5
34752,623,2
43861,141,5
14843,678,4
32479,536,3
22871,832,4
26868,678,3
22484,5938,3
6282,437,5
49066,8101,5
35256,940,3
13029,2617,5
24594,678,5
13029,61,4
24594,623,4
8128,253,3
42109,143,4
31799,1395,3
32549,253,4
43190,143,4
30013,262,4
18680,253,4
30013,9787,2
27913,832,4
23281,8971,3
19273,141,5
6573,695,4
38111,469,4
34893,313,4
34893,262,4
16947,458,4
40708,438,4
16947,3270,5
49077,373,5
49077,198,4
16947,124,3
3334,143,4
13517,290,3
40021,124,4
7885,811,4
11542,262,4
38116,373,5
11542,1834,4
11542,235,5
11542,141,5
18970,352,3
3913,5645,4
12931,143,5
30125,352,3
30125,141,5
30125,940,4
31373,143,5
36546,8695,4
17922,143,4
18771,143,5
15784,253,3
40749,141,5
14613,352,4
48640,2194,5
14613,217,4
13469,253,5
5526,7530,5
24816,5938,2
31638,470,5
40930,7901,5
30310,4225,5
27388,3447,4
27388,6993,5
15302,678,4
12552,235,4
21433,3432,5
13767,143,4
18407,858,3
28597,190,3
12516,940,3
12151,190,3
5197,1912,3
48318,659,4
45531,437,4
19746,695,3
19746,253,4
45531,940,3
5197,5363,4
48318,190,3
20105,678,3
19243,437,5
22609,437,4
47654,1088,3
37322,352,5
32905,991,3
30373,940,4
6172,458,5
46226,352,4
8128,858,3
16524,2752,3
16524,252,4
9520,437,2
7230,437,5
32277,9784,4
9104,352,4
6963,5820,3
5856,458,5
40853,623,4
47288,217,4
40853,141,4
41441,6207,5
46905,940,4
17357,858,5
10304,200,4
10304,1834,3
10304,1804,3
10304,1819,3
34672,190,4
10304,858,5
10304,235,3
10304,438,5
47766,2818,5
6060,143,5
5999,1366,4
4313,143,4
1792,253,5
1792,832,4
7990,1912,5
49085,623,4
15160,352,4
49085,768,4
49085,290,4
15447,1162,4
49085,124,4
49087,141,5
17581,974,4
49087,253,3
44224,5694,4
48134,143,4
48262,9891,3
48134,141,2
41139,886,5
787,437,5
14553,106,4
48110,352,5
24455,262,4
9080,4734,4
14553,1912,4
17601,143,5
43083,1947,4
12972,352,5
49090,252,5
1624,217,4
1624,437,4
41283,991,5
7514,352,5
13716,352,4
5226,458,4
15554,1482,3
32896,217,2
49091,124,5
17114,235,3
30080,940,5
4520,352,3
10123,143,5
49091,178,3
26971,262,3
48110,178,5
24988,262,4
49091,3270,4
10814,313,5
39914,1912,3
49092,8101,3
49092,253,4
49092,695,4
14191,858,5
10716,3373,3
10716,253,4
49092,469,4
27429,438,5
20846,2818,5
39093,235,3
49094,178,4
2586,143,4
49094,313,3
2586,262,4
6440,3343,3
11404,940,2
3744,695,3
14521,252,2
8490,8184,4
41161,262,5
37661,252,5
16443,262,5
16443,1912,5
16443,143,5
16443,5363,5
42523,438,4
38261,5694,3
42133,695,4
17913,141,5
34505,536,4
41817,290,3
39019,143,2
8880,7537,5
13494,668,5
19035,811,3
21828,832,4
49088,768,4
49088,695,4
49088,253,4
4774,940,3
4774,678,3
14497,352,3
48828,200,4
9546,437,2
39836,2060,3
13198,2906,3
39836,143,4
8029,143,4
8029,4824,3
377,143,5
8029,124,4
377,352,3
7491,678,4
44984,458,4
6987,811,4
443,470,4
2893,623,3
2484,352,4
40898,438,3
40898,235,4
48477,2173,3
35747,1819,3
26398,143,5
17801,668,4
24706,668,3
4068,1912,4
28788,668,4
22058,352,3
28098,313,5
28098,124,5
28098,262,3
28098,235,3
47680,313,3
47680,143,5
49090,200,3
47303,141,4
40035,4300,4
18843,253,4
20369,352,4
20369,106,4
39587,695,4
39587,253,5
14154,6207,3
39587,124,2
30797,262,5
1082,3691,2
45799,178,5
48350,437,4
16233,290,4
36135,141,5
5477,198,5
5477,1039,3
45472,858,5
19389,61,2
49103,3344,5
44710,4300,3
38195,858,5
16062,262,4
16062,678,4
