goodreads_book_id,tag_id,count
123933,22034,5
123933,25152,5
123933,11574,5
123933,30573,5
123933,30672,5
123933,10932,5
123933,25191,5
123933,25506,5
123933,4949,5
123933,24526,5
123933,10575,5
123933,30635,5
123933,5481,5
123933,11037,5
123933,14821,5
123933,23853,5
123933,18379,5
123933,770,5
123933,5090,4
123933,24997,4
123933,781,4
123933,829,4
123933,12555,4
139176,30574,1888
139176,20939,777
139176,11743,181
139176,20926,145
139176,8517,120
139176,8429,107
139176,8717,106
139176,1808,103
139176,8428,84
139176,27199,74
139176,3389,67
139176,8427,64
139176,3371,62
139176,3392,60
139176,5751,53
139176,18793,50
139176,10641,47
139176,17213,43
139176,18045,37
139176,8425,33
139176,11557,31
139176,20994,31
139176,10197,29
139176,3379,29
139176,20956,29
139176,15048,27
139176,3377,23
139176,19550,23
139176,22743,22
139176,3358,22
139176,20989,22
139176,1659,22
139176,9336,21
139176,8055,20
139176,5207,19
139176,15067,19
139176,1642,18
139176,10210,18
139176,20662,18
139176,8533,17
139176,8335,16
139176,4100,16
139176,25152,15
139176,20957,14
139176,24997,13
139176,31430,13
139176,4101,13
139176,25147,12
139176,18051,12
139176,5481,12
139176,22753,11
139176,9221,11
139176,25149,11
139176,4949,11
139176,12035,11
139176,25151,10
139176,25150,10
139176,25153,10
139176,8527,10
139176,25148,10
139176,12680,10
139176,5779,10
139176,32586,9
139176,10093,9
139176,24999,9
139176,22618,9
139176,547,9
139176,5747,8
139176,8545,8
139176,895,8
139176,1666,8
139176,18054,7
139176,923,7
139176,17442,7
139176,25000,7
139176,1416,7
139176,5746,7
139176,12034,7
139176,20656,7
139176,2214,7
139176,20774,6
139176,10644,6
139176,10094,6
139176,9360,6
139176,6750,6
139176,15060,6
139176,5776,6
139176,20986,6
139176,829,6
139176,5778,6
139176,8333,6
139176,20952,6
139176,8067,5
139176,24996,5
139176,24995,5
139176,783,5
139176,831,5
139176,5361,5
139176,20204,5
139176,8334,5
139855,30574,9388
139855,8717,1461
139855,30241,243
139855,7203,177
139855,11557,131
139855,21689,122
139855,7077,120
139855,7141,113
139855,7145,106
139855,25647,82
139855,11166,80
139855,21773,56
139855,22743,53
139855,7154,43
139855,28341,41
139855,9221,39
139855,28384,39
139855,7094,33
139855,9385,30
139855,25685,29
139855,18045,28
139855,7457,26
139855,13310,26
139855,7186,26
139855,5207,25
139855,7156,19
139855,28356,15
139855,9556,15
139855,3389,14
139855,24960,13
139855,20774,13
139855,4434,13
139855,30252,13
139855,20849,12
139855,15626,12
139855,28354,12
139855,17383,12
139855,2779,11
139855,11590,10
139855,22689,10
139855,17213,10
139855,32586,10
139855,23471,10
139855,16374,10
139855,30631,10
139855,22753,9
139855,7100,9
139855,30521,8
139855,31505,8
139855,23349,8
139855,7191,8
139855,4439,8
139855,15169,7
139855,30573,7
139855,3379,7
139855,25506,7
139855,9484,7
139855,23040,7
139855,7126,7
139855,13744,7
139855,24124,7
139855,11497,6
139855,3392,6
139855,7404,6
139855,27563,6
139855,7179,6
139855,7143,6
139855,18434,6
139855,29182,6
139855,25590,6
139855,3371,5
139855,5444,5
139855,26735,5
139855,30755,5
139855,25562,5
139855,1416,5
139855,22330,5
139855,22944,5
139855,23157,5
139855,21803,5
139855,4453,5
139855,894,5
139855,30238,5
139855,830,5
139855,24320,5
139855,22865,5
139855,15962,5
139855,9664,5
139855,27131,5
139855,30243,5
139855,18284,4
139855,24338,4
139855,25670,4
139855,31557,4
139855,23323,4
139855,25678,4
139855,829,4
139855,4427,4
139855,13430,4
139855,7166,4
152662,30574,8863
152662,11743,220
152662,8717,132
152662,11557,123
152662,7457,32
152662,5207,27
152662,22743,27
152662,20570,27
152662,33114,24
152662,8055,22
152662,8067,20
152662,32586,19
152662,30521,18
152662,7852,18
152662,9886,17
152662,11221,17
152662,17213,16
152662,1642,15
152662,1659,13
152662,22034,11
152662,12948,11
152662,26657,11
152662,18367,10
152662,4949,10
152662,20547,9
152662,5404,9
152662,22753,8
152662,20849,8
152662,5036,8
152662,2277,7
152662,15773,7
152662,27062,7
152662,11590,6
152662,11505,6
152662,21989,6
152662,27535,6
152662,923,6
152662,25438,6
152662,5295,6
152662,18045,5
152662,615,5
152662,10197,5
152662,30551,5
152662,20006,5
152662,1810,5
152662,32989,4
152662,20824,4
152662,22689,4
152662,26138,4
152662,18318,4
152662,18054,4
152662,7404,4
152662,22206,4
152662,11922,4
152662,7849,4
152662,23398,4
152662,15169,3
152662,5090,3
152662,25151,3
152662,25011,3
152662,18326,3
152662,2313,3
152662,2294,3
152662,25366,3
152662,2335,3
152662,7478,3
152662,25148,3
152662,15048,3
152662,11243,3
152662,11834,3
152662,32080,3
152662,7725,3
152662,5393,3
152662,30590,3
152662,19786,3
152662,27734,3
152662,8070,3
152662,32224,3
152662,20551,3
152662,20737,3
152662,18848,3
152662,25425,3
152662,22422,3
152662,9221,2
152662,11579,2
152662,20781,2
152662,2312,2
152662,10093,2
152662,15174,2
152662,1416,2
152662,766,2
152662,25239,2
152662,27928,2
152662,11226,2
152662,11906,2
152662,829,2
152662,28533,2
152662,1056,2
152662,30658,2
152662,5203,2
177515,30574,569
177515,11743,438
177515,18919,196
177515,11305,105
177515,11557,101
177515,26138,81
177515,2039,69
177515,5207,65
177515,22743,51
177515,18045,50
177515,8717,48
177515,8055,45
177515,8067,44
177515,1659,37
177515,4949,37
177515,6750,35
177515,1642,33
177515,3392,32
177515,3389,31
177515,12948,30
177515,3371,29
177515,22753,24
177515,11152,20
177515,18896,17
177515,22034,16
177515,615,16
177515,18367,16
177515,10210,16
177515,18913,15
177515,10197,14
177515,18193,14
177515,9221,13
177515,22973,13
177515,17213,13
177515,18886,12
177515,20774,12
177515,11503,12
177515,3377,12
177515,9147,12
177515,18326,11
177515,12123,11
177515,14686,11
177515,11590,10
177515,20849,10
177515,32586,10
177515,3379,10
177515,9477,10
177515,15169,9
177515,21989,9
177515,14064,9
177515,18040,9
177515,22689,8
177515,18640,8
177515,9484,8
177515,22352,7
177515,5444,7
177515,2277,7
177515,18318,7
177515,18054,7
177515,24996,7
177515,18284,7
177515,5481,7
177515,25630,7
177515,617,7
177515,22733,7
177515,25145,7
177515,20939,6
177515,14764,6
177515,15174,6
177515,12940,6
177515,722,6
177515,9638,6
177515,5051,6
177515,32726,6
177515,8346,6
177515,25146,6
177515,29011,5
177515,25151,5
177515,25150,5
177515,9886,5
177515,11643,5
177515,10094,5
177515,11162,5
177515,1416,5
177515,31505,5
177515,5180,5
177515,4985,5
177515,28525,5
177515,32724,5
177515,11500,5
177515,5485,5
177515,22545,4
177515,11834,4
177515,22944,4
177515,22816,4
177515,8922,4
177515,22643,4
177515,829,4
177515,21241,4
177515,14687,4
185012,30574,6373
185012,23743,546
185012,9886,145
185012,11557,88
185012,23727,57
185012,11743,51
185012,30208,42
185012,30408,42
185012,8717,41
185012,30205,35
185012,25647,24
185012,24609,23
185012,26964,20
185012,25114,19
185012,24624,17
185012,5207,15
185012,26735,15
185012,7457,13
185012,2277,13
185012,941,11
185012,4949,11
185012,23764,11
185012,20570,11
185012,18367,10
185012,8055,9
185012,22743,8
185012,14487,8
185012,24632,8
185012,25151,7
185012,18045,6
185012,603,6
185012,14467,6
185012,12315,6
185012,20547,6
185012,22753,5
185012,20849,5
185012,2313,5
185012,2312,5
185012,7404,5
185012,26740,5
185012,7668,5
185012,30215,5
185012,7203,5
185012,23757,5
185012,23753,5
185012,25265,5
185012,25152,4
185012,2271,4
185012,1659,4
185012,9892,4
185012,25685,4
185012,1499,4
185012,12290,4
185012,26963,4
185012,9221,3
185012,1128,3
185012,11497,3
185012,10644,3
185012,615,3
185012,17213,3
185012,21437,3
185012,8067,3
185012,30672,3
185012,32586,3
185012,25149,3
185012,14370,3
185012,23763,3
185012,2759,3
185012,11543,3
185012,8922,3
185012,18001,3
185012,8069,3
185012,26657,3
185012,29412,3
185012,3679,3
185012,24631,3
185012,7391,3
185012,30779,3
185012,24614,3
185012,30206,3
185012,28512,3
185012,4363,3
185012,2104,2
185012,20824,2
185012,30521,2
185012,10197,2
185012,25153,2
185012,27556,2
185012,14552,2
185012,783,2
185012,829,2
185012,20873,2
185012,6786,2
185012,26959,2
185012,23762,2
185012,28510,2
185012,23767,2
185012,11588,2
185012,6436,2
185012,16543,2
216363,30574,86845
216363,8717,10624
216363,26837,3033
216363,11743,2173
216363,26771,2153
216363,2173,724
216363,10059,598
216363,11557,566
216363,7457,518
216363,26894,470
216363,14487,425
216363,22743,403
216363,10064,344
216363,27398,332
216363,11305,269
216363,17213,257
216363,26785,249
216363,4949,208
216363,28300,195
216363,5207,194
216363,2186,192
216363,22034,179
216363,14552,156
216363,23440,146
216363,10197,138
216363,30521,136
216363,2277,130
216363,18045,128
216363,3389,126
216363,9221,125
216363,7404,122
216363,18367,114
216363,2166,111
216363,25152,109
216363,14467,99
216363,1416,99
216363,21989,97
216363,26897,96
216363,14983,94
216363,22753,89
216363,14988,88
216363,26842,83
216363,11287,82
216363,923,79
216363,3392,78
216363,32130,77
216363,15006,74
216363,10210,71
216363,32917,71
216363,27405,70
216363,11370,69
216363,24999,68
216363,26816,67
216363,25151,66
216363,3371,65
216363,32586,64
216363,25153,63
216363,23692,63
216363,30672,60
216363,31656,58
216363,9477,58
216363,450,56
216363,10644,55
216363,27403,55
216363,2313,54
216363,10093,54
216363,5090,53
216363,1642,53
216363,23931,53
216363,26774,53
216363,1659,49
216363,9638,48
216363,11590,47
216363,3358,47
216363,20849,46
216363,17260,46
216363,14995,45
216363,9464,44
216363,5051,43
216363,25000,41
216363,829,41
216363,10094,40
216363,10081,40
216363,31505,37
216363,27412,37
216363,7308,37
216363,32812,37
216363,28298,37
216363,20774,36
216363,24997,35
216363,22330,34
216363,2182,32
216363,20282,31
216363,26838,31
216363,12940,30
216363,32808,30
216363,23471,29
216363,32906,29
216363,2271,28
216363,25822,28
227593,30574,1345
227593,11743,699
227593,8717,537
227593,4949,191
227593,11557,122
227593,21152,75
227593,5051,68
227593,5207,64
227593,8067,63
227593,8055,60
227593,22743,59
227593,1659,41
227593,4985,40
227593,3371,36
227593,18326,35
227593,26918,33
227593,22034,31
227593,22753,28
227593,3392,28
227593,18367,27
227593,1416,27
227593,11221,26
227593,21989,25
227593,3358,23
227593,12948,22
227593,20849,21
227593,1642,21
227593,3389,20
227593,18318,19
227593,9484,19
227593,21156,19
227593,22689,17
227593,11243,17
227593,9477,17
227593,18001,17
227593,20774,15
227593,9221,14
227593,609,14
227593,4959,14
227593,25630,14
227593,20288,13
227593,13643,13
227593,17213,12
227593,6750,12
227593,3676,12
227593,13270,12
227593,15169,11
227593,18045,11
227593,3379,11
227593,31505,11
227593,3671,11
227593,21155,11
227593,26138,10
227593,21437,10
227593,30672,10
227593,30766,10
227593,3677,10
227593,27535,9
227593,4968,9
227593,22733,9
227593,25146,9
227593,11798,9
227593,12874,9
227593,8069,9
227593,4915,9
227593,5080,9
227593,21151,9
227593,615,8
227593,611,8
227593,3377,8
227593,25506,8
227593,21229,8
227593,16707,8
227593,14764,7
227593,32586,7
227593,25438,7
227593,11978,7
227593,22944,7
227593,12868,7
227593,8346,7
227593,18011,7
227593,23993,7
227593,8070,7
227593,2104,6
227593,10197,6
227593,14064,6
227593,9886,6
227593,14487,6
227593,4971,6
227593,5481,6
227593,1645,6
227593,28740,6
227593,21374,6
227593,25145,6
227593,32688,6
227593,3679,6
227593,21153,6
227593,21157,6
227593,19524,5
227593,829,5
231585,30574,7151
231585,31254,721
231585,21689,273
231585,8717,254
231585,8517,103
231585,21773,89
231585,2623,83
231585,11557,49
231585,5207,30
231585,20939,23
231585,22743,22
231585,4605,14
231585,9221,13
231585,30521,13
231585,31250,12
231585,17213,10
231585,1642,10
231585,31265,10
231585,18045,8
231585,32586,8
231585,20656,8
231585,31269,8
231585,21705,8
231585,25152,7
231585,14552,7
231585,31264,7
231585,20849,6
231585,30358,6
231585,26328,6
231585,20774,5
231585,10197,5
231585,25153,5
231585,30755,5
231585,4949,5
231585,14821,5
231585,31257,5
231585,25418,5
231585,31258,5
231585,11743,4
231585,22689,4
231585,27535,4
231585,20994,4
231585,20957,4
231585,1078,4
231585,4594,4
231585,25239,4
231585,5393,4
231585,473,4
231585,21685,4
231585,26717,4
231585,1199,4
231585,26327,4
231585,15169,3
231585,25151,3
231585,8533,3
231585,25149,3
231585,20989,3
231585,24526,3
231585,5036,3
231585,20547,3
231585,20125,3
231585,829,3
231585,21509,3
231585,8537,3
231585,8560,3
231585,21805,3
231585,2664,3
231585,2678,3
231585,7457,2
231585,3392,2
231585,20781,2
231585,14764,2
231585,2277,2
231585,18054,2
231585,17217,2
231585,8518,2
231585,19733,2
231585,21274,2
231585,21766,2
231585,4959,2
231585,6022,2
231585,12868,2
231585,22816,2
231585,22656,2
231585,11644,2
231585,20662,2
231585,5224,2
231585,888,2
231585,12955,2
231585,895,2
231585,22953,2
231585,8524,2
231585,20564,2
231585,18314,2
231585,2624,2
231585,22488,2
231585,31105,2
231585,31263,2
231585,11552,2
231585,9713,2
235773,30574,7100
235773,11743,568
235773,7009,277
235773,8717,232
235773,14487,127
235773,11557,77
235773,21152,76
235773,4949,72
235773,22743,64
235773,3216,62
235773,22034,59
235773,18367,57
235773,7016,50
235773,3218,49
235773,5207,45
235773,8067,39
235773,18326,34
235773,26138,33
235773,18045,31
235773,14467,31
235773,21989,28
235773,8055,27
235773,22753,24
235773,23206,24
235773,4985,23
235773,5051,23
235773,3232,22
235773,7027,22
235773,1659,20
235773,21156,19
235773,12948,18
235773,7026,18
235773,3231,17
235773,18318,15
235773,1642,15
235773,3219,13
235773,20849,12
235773,923,12
235773,8656,12
235773,10155,12
235773,23207,12
235773,14552,11
235773,25630,11
235773,21229,11
235773,9221,10
235773,3676,10
235773,24609,10
235773,7884,10
235773,7457,9
235773,10197,9
235773,487,9
235773,3677,9
235773,11798,9
235773,597,9
235773,605,9
235773,13834,9
235773,20774,8
235773,2277,8
235773,32798,8
235773,15698,8
235773,22689,7
235773,27535,7
235773,30521,7
235773,14764,7
235773,609,7
235773,25438,7
235773,10094,7
235773,1416,7
235773,9477,7
235773,31557,7
235773,19316,7
235773,4915,7
235773,21153,7
235773,7024,7
235773,3392,6
235773,10644,6
235773,5444,6
235773,18640,6
235773,2313,6
235773,10210,6
235773,25148,6
235773,31133,6
235773,18292,6
235773,4959,6
235773,8662,6
235773,7019,6
235773,21151,6
235773,15169,5
235773,25152,5
235773,615,5
235773,22352,5
235773,9886,5
235773,30672,5
235773,32586,5
235773,19524,5
235773,22944,5
235773,32799,5
235773,829,5
235773,21157,5
235773,21155,5
260791,30574,789
260791,8717,323
260791,7077,122
260791,7145,112
260791,30241,87
260791,7141,85
260791,21689,62
260791,7203,55
260791,11557,42
260791,11166,35
260791,22743,27
260791,9221,24
260791,25647,24
260791,5207,21
260791,7154,21
260791,28341,20
260791,21773,19
260791,14707,18
260791,28384,17
260791,28356,14
260791,25685,13
260791,9385,13
260791,9556,13
260791,7156,11
260791,7094,11
260791,26540,11
260791,18045,8
260791,28354,8
260791,18434,8
260791,3389,7
260791,30521,7
260791,15626,7
260791,11590,6
260791,20849,6
260791,30631,6
260791,7191,6
260791,4434,6
260791,7126,6
260791,16352,6
260791,20774,5
260791,25152,5
260791,22689,5
260791,17213,5
260791,32586,5
260791,18130,5
260791,7186,5
260791,22753,4
260791,7457,4
260791,15169,4
260791,3392,4
260791,3371,4
260791,3377,4
260791,31505,4
260791,23349,4
260791,23343,4
260791,25674,4
260791,20133,4
260791,28349,4
260791,24124,4
260791,24121,4
260791,25150,3
260791,22352,3
260791,25011,3
260791,14764,3
260791,22330,3
260791,31557,3
260791,894,3
260791,16376,3
260791,18515,3
260791,4433,3
260791,13744,3
260791,2156,3
260791,7165,3
260791,8354,3
260791,30238,3
260791,30831,3
260791,24120,3
260791,7108,3
260791,2749,3
260791,28352,3
260791,11505,2
260791,33165,2
260791,1642,2
260791,3379,2
260791,24999,2
260791,25000,2
260791,7668,2
260791,855,2
260791,30339,2
260791,829,2
260791,28953,2
260791,30251,2
260791,24320,2
260791,8700,2
260791,30249,2
260791,6063,2
260791,32105,2
260791,6465,2
260791,7209,2
260791,2255,2
268602,30574,11661
268602,20939,2094
268602,26138,1345
268602,11557,651
268602,8517,533
268602,26207,521
268602,8717,505
268602,11743,464
268602,15954,458
268602,27199,444
268602,29076,365
268602,26837,355
268602,26771,322
268602,12709,301
268602,30358,290
268602,15359,247
268602,15358,239
268602,1642,202
268602,20994,202
268602,3389,193
268602,17213,183
268602,22743,151
268602,3371,148
268602,18045,141
268602,5207,139
268602,20926,135
268602,3392,130
268602,20989,125
268602,9221,110
268602,11305,98
268602,10197,96
268602,3358,94
268602,24960,92
268602,16258,90
268602,31701,87
268602,9336,84
268602,20662,78
268602,8076,76
268602,10210,71
268602,12035,71
268602,8055,70
268602,12700,66
268602,1659,65
268602,10963,61
268602,20957,60
268602,26172,59
268602,31617,56
268602,8533,55
268602,21831,53
268602,25997,53
268602,3377,52
268602,3379,50
268602,1128,49
268602,26894,49
268602,11590,48
268602,11550,46
268602,10093,45
268602,25996,45
268602,25148,44
268602,1078,42
268602,25998,42
268602,25152,40
268602,8527,40
268602,18051,40
268602,23037,39
268602,25149,39
268602,30386,38
268602,10094,38
268602,25765,37
268602,20656,37
268602,29083,37
268602,22753,36
268602,22944,36
268602,8545,36
268602,15169,35
268602,1540,35
268602,6750,35
268602,25151,34
268602,25147,34
268602,23888,33
268602,24997,32
268602,11497,31
268602,17724,31
268602,17083,31
268602,30521,30
268602,9638,30
268602,17080,30
268602,547,30
268602,25150,29
268602,24993,29
268602,21840,28
268602,29081,28
268602,26785,27
268602,2136,27
268602,8273,26
268602,24996,25
268602,1416,25
268602,30381,25
268602,20984,25
268602,829,24
269322,30574,10143
269322,23831,868
269322,7457,458
269322,11557,200
269322,14821,146
269322,8717,109
269322,7404,92
269322,11743,87
269322,13446,47
269322,5207,42
269322,22743,33
269322,18367,29
269322,27669,28
269322,11305,24
269322,2277,20
269322,2313,18
269322,509,18
269322,26735,17
269322,22753,16
269322,26256,16
269322,23816,16
269322,7423,15
269322,11590,14
269322,20939,14
269322,8922,12
269322,23811,12
269322,7422,11
269322,10276,11
269322,15169,10
269322,26251,10
269322,23821,10
269322,20849,9
269322,1642,9
269322,11505,8
269322,18045,8
269322,14370,8
269322,20774,7
269322,30521,7
269322,26740,7
269322,2690,7
269322,7484,7
269322,29716,7
269322,25167,6
269322,22545,6
269322,26257,6
269322,2312,6
269322,14467,6
269322,25114,6
269322,23812,6
269322,33114,5
269322,6828,5
269322,2104,5
269322,9221,5
269322,26246,5
269322,31656,5
269322,30358,5
269322,25148,5
269322,1659,5
269322,25191,5
269322,23349,5
269322,14856,5
269322,25091,5
269322,10644,4
269322,5090,4
269322,11491,4
269322,30573,4
269322,29076,4
269322,26754,4
269322,4949,4
269322,27682,4
269322,25106,4
269322,14852,4
269322,829,4
269322,23853,4
269322,30781,4
269322,13449,4
269322,24960,3
269322,22689,3
269322,17213,3
269322,10197,3
269322,18326,3
269322,13214,3
269322,18318,3
269322,11503,3
269322,10210,3
269322,15626,3
269322,20989,3
269322,21689,3
269322,26771,3
269322,31528,3
269322,7482,3
269322,10658,3
269322,25162,3
269322,13873,3
269322,1133,3
269322,23838,3
269322,2107,3
269322,11516,3
269322,510,3
269322,10277,3
294047,30574,9696
294047,30358,294
294047,8717,222
294047,1691,215
294047,11743,189
294047,16130,166
294047,11557,118
294047,1542,88
294047,20939,82
294047,30386,70
294047,26837,62
294047,1540,62
294047,22743,51
294047,5207,45
294047,26771,45
294047,9221,43
294047,29076,43
294047,26117,41
294047,20994,36
294047,11305,27
294047,26118,23
294047,22753,17
294047,17213,16
294047,1554,16
294047,14821,15
294047,18045,14
294047,30521,14
294047,10197,14
294047,1642,12
294047,32586,12
294047,29431,11
294047,16749,11
294047,20849,10
294047,10210,10
294047,14487,9
294047,11590,8
294047,20774,8
294047,22034,8
294047,12948,8
294047,1659,8
294047,21274,8
294047,22944,8
294047,26785,7
294047,3389,7
294047,3392,7
294047,22689,7
294047,20989,7
294047,26894,7
294047,30373,7
294047,30381,7
294047,11497,6
294047,27535,6
294047,19524,6
294047,11720,6
294047,2858,6
294047,1708,6
294047,3665,6
294047,15169,5
294047,3371,5
294047,8067,5
294047,3358,5
294047,8517,5
294047,10094,5
294047,20926,5
294047,4949,5
294047,28532,5
294047,1696,5
294047,10644,4
294047,21989,4
294047,26897,4
294047,25150,4
294047,8055,4
294047,11595,4
294047,22545,4
294047,14064,4
294047,20957,4
294047,25148,4
294047,29316,4
294047,30571,4
294047,26816,4
294047,20047,4
294047,6122,4
294047,25146,4
294047,5332,4
294047,29083,4
294047,14856,4
294047,1711,4
294047,20991,4
294047,30368,4
294047,17216,4
294047,1692,4
294047,1543,4
294047,29011,3
294047,27556,3
294047,8533,3
294047,32080,3
294047,31557,3
294047,14092,3
294047,829,3
294047,26806,3
298816,30574,1631
298816,4605,114
298816,7077,105
298816,21689,92
298816,20194,63
298816,21773,41
298816,11557,37
298816,4594,29
298816,7203,27
298816,19733,24
298816,25647,18
298816,7154,18
298816,11166,15
298816,5207,14
298816,26735,14
298816,22743,13
298816,14552,13
298816,28108,12
298816,28341,10
298816,7156,10
298816,20189,10
298816,20193,10
298816,4615,9
298816,25685,9
298816,7094,9
298816,8717,7
298816,9221,7
298816,15626,7
298816,25114,7
298816,26740,7
298816,7090,7
298816,20188,7
298816,14779,6
298816,4587,6
298816,30241,6
298816,20190,6
298816,20185,6
298816,20191,6
298816,20192,6
298816,11743,5
298816,1691,5
298816,7457,5
298816,17213,5
298816,3358,5
298816,3611,5
298816,19742,5
298816,4611,5
298816,8683,5
298816,7145,5
298816,20774,4
298816,30521,4
298816,28384,4
298816,7141,4
298816,7143,4
298816,7100,4
298816,20849,3
298816,5090,3
298816,18851,3
298816,14487,3
298816,26754,3
298816,5427,3
298816,4949,3
298816,4568,3
298816,1225,3
298816,16374,3
298816,10950,3
298816,15698,3
298816,28112,3
298816,7088,3
298816,8588,3
298816,20184,3
298816,7150,3
298816,17124,2
298816,18045,2
298816,14467,2
298816,3379,2
298816,12315,2
298816,31155,2
298816,30755,2
298816,11978,2
298816,30571,2
298816,20133,2
298816,30631,2
298816,30819,2
298816,894,2
298816,31265,2
298816,21924,2
298816,1243,2
298816,19728,2
298816,829,2
298816,9385,2
298816,21702,2
298816,30821,2
298816,28202,2
298816,20862,2
298816,26751,2
298816,30702,2
298816,28113,2
298816,22958,2
298816,20195,2
320700,30574,1284
320700,14821,72
320700,11743,31
320700,11557,24
320700,8717,22
320700,11305,19
320700,7457,17
320700,18677,17
320700,8629,15
320700,2687,15
320700,18673,11
320700,2690,10
320700,27669,9
320700,26771,7
320700,32303,7
320700,26837,6
320700,9221,5
320700,10094,5
320700,32302,5
320700,21032,5
320700,5207,4
320700,22743,4
320700,30521,4
320700,18367,4
320700,29550,4
320700,8628,4
320700,26785,3
320700,30672,3
320700,10210,3
320700,30696,3
320700,14852,3
320700,14952,3
320700,14840,3
320700,22753,2
320700,20774,2
320700,22034,2
320700,31617,2
320700,10197,2
320700,26842,2
320700,7404,2
320700,24999,2
320700,30571,2
320700,32080,2
320700,27398,2
320700,13446,2
320700,14856,2
320700,14835,2
320700,14836,2
320700,829,2
320700,26422,2
320700,14825,2
320700,14956,2
320700,14843,2
320700,32305,2
320700,871,2
320700,30727,2
320700,18679,2
320700,20279,1
320700,14467,1
320700,28881,1
320700,8922,1
320700,7417,1
320700,8507,1
320700,18338,1
320700,16979,1
320700,12724,1
320700,28582,1
320700,29191,1
320700,8504,1
320700,24782,1
320700,15945,1
320700,6046,1
320700,17508,1
320700,18790,1
320700,31861,1
320700,2797,1
320700,21893,1
320700,21045,1
320700,7842,1
320700,12433,1
320700,13409,1
320700,156,1
320700,21277,1
320700,22812,1
320700,32971,1
320700,32794,1
320700,30526,1
320700,26804,1
320700,18676,1
320700,30697,1
320700,16762,1
320700,30588,1
320700,73,1
320700,18674,1
320700,28763,1
320700,20607,1
320700,5239,1
320700,869,1
320700,30939,1
320700,5637,1
347656,30574,23678
347656,8717,469
347656,7077,256
347656,7145,171
347656,30241,159
347656,21689,126
347656,7141,118
347656,7203,112
347656,11557,84
347656,21773,58
347656,11166,57
347656,25647,54
347656,22743,51
347656,5207,42
347656,7154,40
347656,25685,34
347656,7094,32
347656,16544,30
347656,28341,27
347656,9221,22
347656,28356,21
347656,7156,20
347656,28384,19
347656,9556,18
347656,20774,15
347656,15626,15
347656,9385,15
347656,20849,12
347656,18045,12
347656,20133,12
347656,23674,12
347656,22753,10
347656,15169,10
347656,22689,10
347656,17213,10
347656,16374,10
347656,28354,10
347656,23349,9
347656,7191,9
347656,20194,9
347656,24124,9
347656,5444,8
347656,7186,8
347656,30631,8
347656,10197,7
347656,32586,7
347656,7144,7
347656,7126,7
347656,26540,7
347656,3389,6
347656,31505,6
347656,23343,6
347656,13310,6
347656,7143,6
347656,18434,6
347656,11590,5
347656,11497,5
347656,1642,5
347656,10210,5
347656,5427,5
347656,27095,5
347656,8354,5
347656,28363,5
347656,33114,4
347656,2104,4
347656,3392,4
347656,27535,4
347656,30521,4
347656,20781,4
347656,27556,4
347656,9484,4
347656,5332,4
347656,8683,4
347656,30238,4
347656,830,4
347656,25590,4
347656,3371,3
347656,25153,3
347656,22352,3
347656,17217,3
347656,24997,3
347656,18130,3
347656,1416,3
347656,9477,3
347656,7116,3
347656,27557,3
347656,829,3
347656,4427,3
347656,28346,3
347656,13430,3
347656,28742,3
347656,7166,3
347656,24320,3
347656,7125,3
347656,23067,3
347656,24120,3
347656,30245,3
347656,4452,3
347656,7098,3
347656,23069,3
395090,30574,40028
395090,23831,3685
395090,8717,793
395090,11557,727
395090,7457,426
395090,5207,183
395090,22743,160
395090,11590,119
395090,11665,106
395090,11743,97
395090,30521,73
395090,2277,60
395090,23816,58
395090,22753,57
395090,923,55
395090,18367,48
395090,7404,48
395090,2313,38
395090,29168,38
395090,11644,33
395090,18045,31
395090,21689,28
395090,19788,27
395090,11505,25
395090,25152,25
395090,32586,25
395090,30781,24
395090,23824,23
395090,1642,22
395090,15169,21
395090,20849,20
395090,25167,20
395090,32686,20
395090,32724,20
395090,23821,20
395090,10644,19
395090,26735,19
395090,11643,19
395090,25151,18
395090,2312,17
395090,450,17
395090,20774,16
395090,25150,16
395090,23838,15
395090,9221,14
395090,11497,14
395090,25153,14
395090,20282,14
395090,11673,14
395090,23860,14
395090,31825,14
395090,23725,14
395090,2104,13
395090,25114,13
395090,19786,13
395090,19524,12
395090,21773,12
395090,22733,12
395090,11662,12
395090,31514,12
395090,23865,12
395090,25149,11
395090,21274,11
395090,6022,11
395090,30860,11
395090,31535,11
395090,23853,11
395090,5090,10
395090,17213,10
395090,18318,10
395090,2271,10
395090,30551,10
395090,30635,10
395090,9147,10
395090,831,10
395090,829,10
395090,7969,10
395090,1128,9
395090,31656,9
395090,24997,9
395090,5393,9
395090,30768,9
395090,7970,9
395090,24960,8
395090,25765,8
395090,11579,8
395090,5510,8
395090,20125,8
395090,32688,8
395090,24115,8
395090,23822,8
395090,31515,8
395090,20781,7
395090,29316,7
395090,32080,7
395090,32088,7
395090,23349,7
395090,8922,7
395090,11642,7
395090,13024,7
402128,30574,14943
402128,23831,1722
402128,7457,298
402128,11557,187
402128,11743,146
402128,6443,132
402128,2580,107
402128,22743,102
402128,5207,99
402128,15048,97
402128,6953,68
402128,6857,62
402128,8717,59
402128,7404,55
402128,6888,45
402128,18367,45
402128,9221,35
402128,15067,31
402128,6895,29
402128,23816,28
402128,22753,27
402128,11590,25
402128,18045,24
402128,10644,23
402128,5751,23
402128,2938,21
402128,6828,20
402128,20849,18
402128,30521,18
402128,2277,18
